tripminutes,tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender,start hour,start day,weekday,day,age,tripminutes
48,2887,2020-03-24 16:09:39.554,2020-03-24 16:57:47.141,3639,Harborside,40.71925170000001,-74.034234,3639,Harborside,40.71925170000001,-74.034234,42301,Subscriber,1983,1,16,24,1,Weekday,37,48
4,299,2020-03-24 16:11:02.022,2020-03-24 16:16:01.670,3639,Harborside,40.71925170000001,-74.034234,3185,City Hall,40.717732500000004,-74.04384499999999,42472,Subscriber,1985,1,16,24,1,Weekday,35,4
27,1671,2020-03-24 16:13:22.612,2020-03-24 16:41:14.594,3202,Newport PATH,40.7272235,-74.03375890000001,3205,JC Medical Center,40.71653978099194,-74.0496379137039,42239,Subscriber,1989,1,16,24,1,Weekday,31,27
3,218,2020-03-24 16:13:24.473,2020-03-24 16:17:03.323,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744,3186,Grove St PATH,40.71958611647166,-74.0431174635887,42629,Subscriber,1953,2,16,24,1,Weekday,67,3
3,199,2020-03-24 16:14:59.272,2020-03-24 16:18:18.858,3207,Oakland Ave,40.7376037,-74.05247829999999,3210,Pershing Field,40.742677141,-74.051788633,42299,Subscriber,1982,1,16,24,1,Weekday,38,3
2,134,2020-03-24 16:15:00.275,2020-03-24 16:17:15.094,3267,Morris Canal,40.7124188237569,-74.03852552175522,3681,Grand St,40.71517767732029,-74.03768330812454,42124,Subscriber,1956,2,16,24,1,Weekday,64,2
25,1516,2020-03-24 16:15:23.880,2020-03-24 16:40:40.565,3677,Glenwood Ave,40.72755146730012,-74.07106071710588,3639,Harborside,40.71925170000001,-74.034234,42420,Customer,1993,1,16,24,1,Weekday,27,25
22,1357,2020-03-24 16:17:49.023,2020-03-24 16:40:26.833,3268,Lafayette Park,40.71346382669195,-74.06285852193831,3639,Harborside,40.71925170000001,-74.034234,42512,Customer,1995,0,16,24,1,Weekday,25,22
15,943,2020-03-24 16:19:52.625,2020-03-24 16:35:36.170,3681,Grand St,40.71517767732029,-74.03768330812454,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,34158,Subscriber,1956,2,16,24,1,Weekday,64,15
41,2472,2020-03-24 16:22:15.262,2020-03-24 17:03:28.042,3203,Hamilton Park,40.727595965999996,-74.044247311,3203,Hamilton Park,40.727595965999996,-74.044247311,42433,Subscriber,1978,1,16,24,1,Weekday,42,41
37,2225,2020-03-24 16:31:45.346,2020-03-24 17:08:51.313,3267,Morris Canal,40.7124188237569,-74.03852552175522,3267,Morris Canal,40.7124188237569,-74.03852552175522,42114,Subscriber,1975,1,16,24,1,Weekday,45,37
61,3667,2020-03-24 16:33:31.480,2020-03-24 17:34:38.982,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,42575,Subscriber,1963,1,16,24,1,Weekday,57,61
42,2525,2020-03-24 16:34:17.545,2020-03-24 17:16:23.379,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3213,Van Vorst Park,40.71848892,-74.047726625,42576,Subscriber,1965,1,16,24,1,Weekday,55,42
41,2499,2020-03-24 16:34:45.280,2020-03-24 17:16:24.776,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3213,Van Vorst Park,40.71848892,-74.047726625,42150,Subscriber,1966,1,16,24,1,Weekday,54,41
5,309,2020-03-24 16:36:00.799,2020-03-24 16:41:10.250,3187,Warren St,40.721123600000006,-74.03805095,3267,Morris Canal,40.7124188237569,-74.03852552175522,42160,Subscriber,1961,2,16,24,1,Weekday,59,5
51,3109,2020-03-24 16:37:55.165,2020-03-24 17:29:44.638,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,3269,Brunswick & 6th,40.726011729646245,-74.0503889322281,42395,Subscriber,1988,1,16,24,1,Weekday,32,51
4,242,2020-03-24 16:39:17.851,2020-03-24 16:43:20.303,3195,Sip Ave,40.73089709786179,-74.06391263008119,3194,McGinley Square,40.7253399253558,-74.06762212514876,42379,Subscriber,1984,2,16,24,1,Weekday,36,4
128,7715,2020-03-24 16:39:57.539,2020-03-24 18:48:33.398,3277,Communipaw & Berry Lane,40.71435836870427,-74.06661093235016,3277,Communipaw & Berry Lane,40.71435836870427,-74.06661093235016,42460,Customer,1969,0,16,24,1,Weekday,51,128
1,82,2020-03-24 16:41:04.447,2020-03-24 16:42:27.128,3184,Paulus Hook,40.7141454,-74.0335519,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42424,Subscriber,1975,1,16,24,1,Weekday,45,1
11,674,2020-03-24 16:42:07.631,2020-03-24 16:53:22.347,3220,5 Corners Library,40.73496102000952,-74.05950307846071,3678,Fairmount Ave,40.72572613742557,-74.07195925712584,40851,Customer,1998,1,16,24,1,Weekday,22,11
14,862,2020-03-24 16:44:02.645,2020-03-24 16:58:25.592,3694,Jackson Square,40.71113,-74.0789,3186,Grove St PATH,40.71958611647166,-74.0431174635887,42422,Customer,1969,0,16,24,1,Weekday,51,14
7,434,2020-03-24 16:45:21.362,2020-03-24 16:52:36.251,3280,Astor Place,40.71928220070703,-74.07126188278198,3195,Sip Ave,40.73089709786179,-74.06391263008119,28862,Subscriber,1972,1,16,24,1,Weekday,48,7
33,2021,2020-03-24 16:45:27.148,2020-03-24 17:19:08.609,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3192,Liberty Light Rail,40.711242299999995,-74.0557013,42553,Subscriber,1993,1,16,24,1,Weekday,27,33
3,191,2020-03-24 16:46:58.592,2020-03-24 16:50:10.188,3203,Hamilton Park,40.727595965999996,-74.044247311,3211,Newark Ave,40.72152515,-74.046304543,42507,Subscriber,1992,2,16,24,1,Weekday,28,3
27,1637,2020-03-24 16:47:54.106,2020-03-24 17:15:11.269,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,42147,Subscriber,1980,1,16,24,1,Weekday,40,27
42,2541,2020-03-24 16:51:27.378,2020-03-24 17:33:49.277,3209,Brunswick St,40.7241765,-74.05065640000001,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744,42326,Subscriber,1974,1,16,24,1,Weekday,46,42
23,1406,2020-03-24 16:52:51.285,2020-03-24 17:16:17.939,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3202,Newport PATH,40.7272235,-74.03375890000001,38355,Subscriber,1982,2,16,24,1,Weekday,38,23
42,2543,2020-03-24 16:54:00.780,2020-03-24 17:36:23.908,3205,JC Medical Center,40.71653978099194,-74.0496379137039,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,42261,Subscriber,1981,1,16,24,1,Weekday,39,42
46,2815,2020-03-24 16:59:03.068,2020-03-24 17:45:58.547,3196,Riverview Park,40.7443187,-74.04399090000001,3196,Riverview Park,40.7443187,-74.04399090000001,42375,Subscriber,1956,2,16,24,1,Weekday,64,46
30,1853,2020-03-24 17:01:07.318,2020-03-24 17:32:00.774,3194,McGinley Square,40.7253399253558,-74.06762212514876,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42241,Subscriber,1984,2,17,24,1,Weekday,36,30
5,303,2020-03-24 17:01:29.657,2020-03-24 17:06:33.482,3195,Sip Ave,40.73089709786179,-74.06391263008119,3679,Bergen Ave,40.72210378668603,-74.07145500183104,28862,Subscriber,1989,0,17,24,1,Weekday,31,5
30,1820,2020-03-24 17:02:10.968,2020-03-24 17:32:31.180,3194,McGinley Square,40.7253399253558,-74.06762212514876,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42447,Customer,1969,0,17,24,1,Weekday,51,30
31,1876,2020-03-24 17:05:59.826,2020-03-24 17:37:15.885,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3209,Brunswick St,40.7241765,-74.05065640000001,42194,Subscriber,1995,1,17,24,1,Weekday,25,31
6,403,2020-03-24 17:06:58.805,2020-03-24 17:13:42.016,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744,3203,Hamilton Park,40.727595965999996,-74.044247311,42634,Subscriber,1992,2,17,24,1,Weekday,28,6
6,360,2020-03-24 17:08:37.637,2020-03-24 17:14:38.302,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3275,Columbus Drive,40.71835519823214,-74.03891444206238,42282,Subscriber,1979,1,17,24,1,Weekday,41,6
8,538,2020-03-24 17:10:40.269,2020-03-24 17:19:38.844,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3267,Morris Canal,40.7124188237569,-74.03852552175522,42237,Subscriber,1990,1,17,24,1,Weekday,30,8
26,1578,2020-03-24 17:13:25.860,2020-03-24 17:39:44.792,3191,Union St,40.71821129999999,-74.08363940000001,3193,Lincoln Park,40.7246050998869,-74.07840594649316,42247,Subscriber,1994,1,17,24,1,Weekday,26,26
26,1594,2020-03-24 17:13:36.331,2020-03-24 17:40:10.622,3191,Union St,40.71821129999999,-74.08363940000001,3193,Lincoln Park,40.7246050998869,-74.07840594649316,42180,Customer,1994,1,17,24,1,Weekday,26,26
8,539,2020-03-24 17:16:51.493,2020-03-24 17:25:50.729,3213,Van Vorst Park,40.71848892,-74.047726625,3203,Hamilton Park,40.727595965999996,-74.044247311,42150,Subscriber,1966,1,17,24,1,Weekday,54,8
12,722,2020-03-24 17:16:54.980,2020-03-24 17:28:57.647,3202,Newport PATH,40.7272235,-74.03375890000001,3213,Van Vorst Park,40.71848892,-74.047726625,38355,Subscriber,1982,2,17,24,1,Weekday,38,12
40,2435,2020-03-24 17:24:03.845,2020-03-24 18:04:38.959,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3483,Montgomery St,40.71942,-74.05099,42537,Subscriber,1975,1,17,24,1,Weekday,45,40
67,4030,2020-03-24 17:27:49.006,2020-03-24 18:34:59.774,3206,Hilltop,40.7311689,-74.0575736,3206,Hilltop,40.7311689,-74.0575736,19999,Customer,1969,0,17,24,1,Weekday,51,67
16,962,2020-03-24 17:31:26.796,2020-03-24 17:47:29.766,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3277,Communipaw & Berry Lane,40.71435836870427,-74.06661093235016,42564,Subscriber,1988,1,17,24,1,Weekday,32,16
4,253,2020-03-24 17:31:33.511,2020-03-24 17:35:47.236,3483,Montgomery St,40.71942,-74.05099,3186,Grove St PATH,40.71958611647166,-74.0431174635887,42213,Subscriber,1981,2,17,24,1,Weekday,39,4
27,1620,2020-03-24 17:32:28.890,2020-03-24 17:59:29.339,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,42143,Subscriber,1983,1,17,24,1,Weekday,37,27
4,259,2020-03-24 17:33:03.251,2020-03-24 17:37:22.758,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3267,Morris Canal,40.7124188237569,-74.03852552175522,42424,Subscriber,1967,1,17,24,1,Weekday,53,4
31,1918,2020-03-24 17:34:23.466,2020-03-24 18:06:22.257,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3211,Newark Ave,40.72152515,-74.046304543,42447,Subscriber,1984,2,17,24,1,Weekday,36,31
31,1914,2020-03-24 17:34:36.139,2020-03-24 18:06:30.823,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,3211,Newark Ave,40.72152515,-74.046304543,42241,Customer,1969,0,17,24,1,Weekday,51,31
18,1082,2020-03-24 17:34:43.570,2020-03-24 17:52:46.254,3278,Monmouth and 6th,40.72568548362901,-74.0487903356552,3184,Paulus Hook,40.7141454,-74.0335519,42230,Subscriber,1980,1,17,24,1,Weekday,40,18
17,1047,2020-03-24 17:35:15.646,2020-03-24 17:52:43.473,3678,Fairmount Ave,40.72572613742557,-74.07195925712584,3196,Riverview Park,40.7443187,-74.04399090000001,40851,Subscriber,1970,1,17,24,1,Weekday,50,17
6,406,2020-03-24 17:36:39.161,2020-03-24 17:43:26.052,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3186,Grove St PATH,40.71958611647166,-74.0431174635887,42261,Subscriber,1981,1,17,24,1,Weekday,39,6
56,3403,2020-03-24 17:46:39.208,2020-03-24 18:43:22.643,3481,York St,40.71649,-74.04105,3481,York St,40.71649,-74.04105,42280,Customer,1985,1,17,24,1,Weekday,35,56
36,2167,2020-03-24 17:46:45.751,2020-03-24 18:22:52.772,3681,Grand St,40.71517767732029,-74.03768330812454,3205,JC Medical Center,40.71653978099194,-74.0496379137039,42124,Subscriber,1959,2,17,24,1,Weekday,61,36
1,118,2020-03-24 17:47:05.216,2020-03-24 17:49:03.332,3681,Grand St,40.71517767732029,-74.03768330812454,3681,Grand St,40.71517767732029,-74.03768330812454,42183,Subscriber,1959,2,17,24,1,Weekday,61,1
11,697,2020-03-24 17:47:38.201,2020-03-24 17:59:15.492,3277,Communipaw & Berry Lane,40.71435836870427,-74.06661093235016,3694,Jackson Square,40.71113,-74.0789,42564,Subscriber,1988,1,17,24,1,Weekday,32,11
6,417,2020-03-24 17:47:48.301,2020-03-24 17:54:46.157,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3195,Sip Ave,40.73089709786179,-74.06391263008119,42333,Subscriber,1988,1,17,24,1,Weekday,32,6
3,182,2020-03-24 17:48:17.531,2020-03-24 17:51:20.366,3207,Oakland Ave,40.7376037,-74.05247829999999,3210,Pershing Field,40.742677141,-74.051788633,42190,Subscriber,1991,1,17,24,1,Weekday,29,3
35,2143,2020-03-24 17:48:40.145,2020-03-24 18:24:23.188,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,3276,Marin Light Rail,40.71458403535893,-74.04281705617905,42575,Subscriber,1987,1,17,24,1,Weekday,33,35
13,821,2020-03-24 17:50:42.687,2020-03-24 18:04:24.150,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3193,Lincoln Park,40.7246050998869,-74.07840594649316,42265,Subscriber,1988,1,17,24,1,Weekday,32,13
18,1093,2020-03-24 17:51:08.969,2020-03-24 18:09:22.719,3639,Harborside,40.71925170000001,-74.034234,3192,Liberty Light Rail,40.711242299999995,-74.0557013,42502,Subscriber,1985,1,17,24,1,Weekday,35,18
11,700,2020-03-24 17:51:09.477,2020-03-24 18:02:50.068,3638,Washington St,40.7242941,-74.0354826,3483,Montgomery St,40.71942,-74.05099,42221,Customer,1990,2,17,24,1,Weekday,30,11
37,2237,2020-03-24 17:51:25.918,2020-03-24 18:28:43.099,3275,Columbus Drive,40.71835519823214,-74.03891444206238,3275,Columbus Drive,40.71835519823214,-74.03891444206238,42601,Subscriber,1986,1,17,24,1,Weekday,34,37
36,2198,2020-03-24 17:51:50.085,2020-03-24 18:28:28.388,3275,Columbus Drive,40.71835519823214,-74.03891444206238,3275,Columbus Drive,40.71835519823214,-74.03891444206238,42282,Customer,1969,0,17,24,1,Weekday,51,36
6,397,2020-03-24 17:53:26.561,2020-03-24 18:00:03.561,3184,Paulus Hook,40.7141454,-74.0335519,3267,Morris Canal,40.7124188237569,-74.03852552175522,42518,Subscriber,1980,1,17,24,1,Weekday,40,6
9,569,2020-03-24 17:56:18.395,2020-03-24 18:05:47.553,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,42520,Customer,1969,0,17,24,1,Weekday,51,9
42,2530,2020-03-24 17:57:01.420,2020-03-24 18:39:11.577,3681,Grand St,40.71517767732029,-74.03768330812454,3214,Essex Light Rail,40.712774200000005,-74.03648570000001,42533,Customer,1969,0,17,24,1,Weekday,51,42
21,1317,2020-03-24 17:57:58.468,2020-03-24 18:19:55.888,3483,Montgomery St,40.71942,-74.05099,3273,Manila & 1st,40.72165072487999,-74.04288411140442,42255,Subscriber,1988,1,17,24,1,Weekday,32,21
73,4430,2020-03-24 17:58:17.040,2020-03-24 19:12:07.384,3278,Monmouth and 6th,40.72568548362901,-74.0487903356552,3278,Monmouth and 6th,40.72568548362901,-74.0487903356552,42432,Subscriber,1981,2,17,24,1,Weekday,39,73
77,4675,2020-03-24 17:59:08.187,2020-03-24 19:17:03.753,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744,42394,Customer,1995,1,17,24,1,Weekday,25,77
5,337,2020-03-24 18:03:28.771,2020-03-24 18:09:06.609,3639,Harborside,40.71925170000001,-74.034234,3267,Morris Canal,40.7124188237569,-74.03852552175522,39059,Subscriber,1989,1,18,24,1,Weekday,31,5
39,2388,2020-03-24 18:03:46.038,2020-03-24 18:43:34.702,3267,Morris Canal,40.7124188237569,-74.03852552175522,3184,Paulus Hook,40.7141454,-74.0335519,42195,Subscriber,1980,1,18,24,1,Weekday,40,39
13,786,2020-03-24 18:04:33.983,2020-03-24 18:17:40.129,3203,Hamilton Park,40.727595965999996,-74.044247311,3277,Communipaw & Berry Lane,40.71435836870427,-74.06661093235016,42566,Subscriber,1987,1,18,24,1,Weekday,33,13
5,324,2020-03-24 18:05:22.927,2020-03-24 18:10:46.967,3267,Morris Canal,40.7124188237569,-74.03852552175522,3639,Harborside,40.71925170000001,-74.034234,42131,Subscriber,1962,2,18,24,1,Weekday,58,5
9,548,2020-03-24 18:05:40.713,2020-03-24 18:14:49.541,3212,Christ Hospital,40.734785818,-74.050443636,3203,Hamilton Park,40.727595965999996,-74.044247311,42454,Customer,1969,0,18,24,1,Weekday,51,9
42,2568,2020-03-24 18:07:53.642,2020-03-24 18:50:42.541,3791,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131606,3791,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131606,42526,Subscriber,1994,1,18,24,1,Weekday,26,42
2,154,2020-03-24 18:08:46.629,2020-03-24 18:11:20.928,3211,Newark Ave,40.72152515,-74.046304543,3186,Grove St PATH,40.71958611647166,-74.0431174635887,42439,Subscriber,1967,2,18,24,1,Weekday,53,2
6,418,2020-03-24 18:08:48.191,2020-03-24 18:15:47.058,3275,Columbus Drive,40.71835519823214,-74.03891444206238,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,42256,Subscriber,1993,1,18,24,1,Weekday,27,6
3,200,2020-03-24 18:10:44.690,2020-03-24 18:14:04.873,3186,Grove St PATH,40.71958611647166,-74.0431174635887,3279,Dixon Mills,40.72163014263835,-74.04996782541275,42349,Subscriber,1970,1,18,24,1,Weekday,50,3
44,2694,2020-03-24 18:10:55.451,2020-03-24 18:55:50.232,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3639,Harborside,40.71925170000001,-74.034234,42502,Subscriber,1985,1,18,24,1,Weekday,35,44
47,2859,2020-03-24 18:11:31.344,2020-03-24 18:59:11.040,3193,Lincoln Park,40.7246050998869,-74.07840594649316,3193,Lincoln Park,40.7246050998869,-74.07840594649316,40517,Customer,1969,0,18,24,1,Weekday,51,47
6,365,2020-03-24 18:12:42.717,2020-03-24 18:18:48.179,3679,Bergen Ave,40.72210378668603,-74.07145500183104,3195,Sip Ave,40.73089709786179,-74.06391263008119,42487,Subscriber,1964,1,18,24,1,Weekday,56,6
1,115,2020-03-24 18:12:49.305,2020-03-24 18:14:45.018,3639,Harborside,40.71925170000001,-74.034234,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42159,Subscriber,1990,1,18,24,1,Weekday,30,1
44,2689,2020-03-24 18:14:57.845,2020-03-24 18:59:47.743,3195,Sip Ave,40.73089709786179,-74.06391263008119,3792,Columbus Dr at Exchange Pl,40.71687,-74.03281,42597,Subscriber,1970,1,18,24,1,Weekday,50,44
14,873,2020-03-24 18:18:12.488,2020-03-24 18:32:46.252,3193,Lincoln Park,40.7246050998869,-74.07840594649316,3186,Grove St PATH,40.71958611647166,-74.0431174635887,42265,Subscriber,1988,1,18,24,1,Weekday,32,14
34,2077,2020-03-24 18:18:34.367,2020-03-24 18:53:11.744,3267,Morris Canal,40.7124188237569,-74.03852552175522,3267,Morris Canal,40.7124188237569,-74.03852552175522,42596,Subscriber,1980,1,18,24,1,Weekday,40,34
41,2488,2020-03-24 18:21:02.180,2020-03-24 19:02:30.527,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,42219,Subscriber,1993,2,18,24,1,Weekday,27,41
39,2358,2020-03-24 18:22:39.136,2020-03-24 19:01:57.942,3194,McGinley Square,40.7253399253558,-74.06762212514876,3192,Liberty Light Rail,40.711242299999995,-74.0557013,42197,Subscriber,1977,1,18,24,1,Weekday,43,39
47,2839,2020-03-24 18:22:51.442,2020-03-24 19:10:10.808,3681,Grand St,40.71517767732029,-74.03768330812454,3681,Grand St,40.71517767732029,-74.03768330812454,42183,Subscriber,1984,2,18,24,1,Weekday,36,47
2,141,2020-03-24 18:23:10.519,2020-03-24 18:25:32.323,3203,Hamilton Park,40.727595965999996,-74.044247311,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744,42454,Subscriber,1975,2,18,24,1,Weekday,45,2
2,121,2020-03-24 18:23:27.904,2020-03-24 18:25:28.944,3203,Hamilton Park,40.727595965999996,-74.044247311,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744,42331,Subscriber,1970,1,18,24,1,Weekday,50,2
19,1149,2020-03-24 18:23:51.189,2020-03-24 18:43:00.666,3267,Morris Canal,40.7124188237569,-74.03852552175522,3205,JC Medical Center,40.71653978099194,-74.0496379137039,39059,Customer,1994,2,18,24,1,Weekday,26,19
23,1410,2020-03-24 18:24:19.061,2020-03-24 18:47:49.864,3211,Newark Ave,40.72152515,-74.046304543,3225,Baldwin at Montgomery,40.7236589,-74.0641943,42447,Subscriber,1984,2,18,24,1,Weekday,36,23
22,1377,2020-03-24 18:24:32.344,2020-03-24 18:47:29.956,3211,Newark Ave,40.72152515,-74.046304543,3225,Baldwin at Montgomery,40.7236589,-74.0641943,42241,Customer,1969,0,18,24,1,Weekday,51,22
23,1438,2020-03-24 18:25:36.862,2020-03-24 18:49:35.722,3213,Van Vorst Park,40.71848892,-74.047726625,3267,Morris Canal,40.7124188237569,-74.03852552175522,42311,Subscriber,1984,2,18,24,1,Weekday,36,23
23,1439,2020-03-24 18:25:39.135,2020-03-24 18:49:39.034,3213,Van Vorst Park,40.71848892,-74.047726625,3267,Morris Canal,40.7124188237569,-74.03852552175522,42132,Subscriber,1983,1,18,24,1,Weekday,37,23
9,580,2020-03-24 18:27:59.088,2020-03-24 18:37:39.559,3202,Newport PATH,40.7272235,-74.03375890000001,3273,Manila & 1st,40.72165072487999,-74.04288411140442,42476,Subscriber,1972,1,18,24,1,Weekday,48,9
44,2646,2020-03-24 18:29:40.617,2020-03-24 19:13:47.211,3210,Pershing Field,40.742677141,-74.051788633,3210,Pershing Field,40.742677141,-74.051788633,27580,Subscriber,1975,1,18,24,1,Weekday,45,44
11,691,2020-03-24 18:30:06.151,2020-03-24 18:41:37.861,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744,42553,Customer,1969,0,18,24,1,Weekday,51,11
11,699,2020-03-24 18:30:07.547,2020-03-24 18:41:47.544,3192,Liberty Light Rail,40.711242299999995,-74.0557013,3272,Jersey & 3rd,40.723331586464354,-74.04595255851744,42340,Subscriber,1968,1,18,24,1,Weekday,52,11
6,365,2020-03-24 18:31:17.798,2020-03-24 18:37:22.957,3278,Monmouth and 6th,40.72568548362901,-74.0487903356552,3270,Jersey & 6th St,40.72528910781132,-74.04557168483734,42109,Subscriber,1977,1,18,24,1,Weekday,43,6
29,1765,2020-03-24 18:33:00.775,2020-03-24 19:02:25.948,3483,Montgomery St,40.71942,-74.05099,3638,Washington St,40.7242941,-74.0354826,42221,Customer,1990,2,18,24,1,Weekday,30,29
10,616,2020-03-24 18:36:05.284,2020-03-24 18:46:21.996,3481,York St,40.71649,-74.04105,3199,Newport Pkwy,40.728744799999994,-74.03210820000001,42569,Customer,1992,1,18,24,1,Weekday,28,10
